,id_mission,id_report,id_labdoc,id_trace,n_users,teacher,n_tokens,n_segments,eqc,coec
188,453,38482,369027,6578149,1,0,25,1,0.0,0.0
189,453,38482,369027,6578646,1,0,67,2,0.0,0.0
190,453,38482,368909,6565697,1,0,8,1,0.0,0.0
191,453,38482,368909,6566910,1,0,33,3,0.0,0.0
192,453,38482,368909,6567874,1,0,101,5,0.0,0.0
193,453,38482,368631,6548673,1,0,15,2,0.0,0.0
194,453,38482,368631,6549047,1,0,16,2,0.0,0.0
195,453,38482,368631,6549305,1,0,100,2,0.0,0.0
196,453,38482,368782,6560531,1,0,64,5,0.0,0.0
197,453,38482,368936,6568906,1,0,36,2,0.0,0.0
198,453,38482,368697,6550193,1,0,39,3,0.0,0.0
199,453,38482,369038,6579098,1,0,89,4,0.0,0.0
200,453,37539,340981,5882695,1,0,22,1,0.0,0.0
201,453,37539,340965,5881751,1,0,15,1,0.0,0.0
202,453,37539,340965,5881812,1,0,15,1,0.0,0.0
203,453,37539,340943,5881148,1,0,81,5,0.0,0.0
204,453,37539,341007,5883091,1,0,39,5,0.0,0.0
205,453,37539,340952,5881304,1,0,19,1,0.0,0.0
206,453,37539,340952,5881338,1,0,31,2,0.0,0.0
207,453,37539,340952,5881484,1,0,38,3,0.0,0.0
208,453,37539,340930,5880929,1,0,14,1,0.0,0.0
209,453,37539,341074,5884459,1,0,14,1,0.0,0.0
210,453,37539,341074,5884556,1,0,15,1,0.0,0.0
211,453,37539,341158,5886729,1,0,24,1,0.0,0.0
212,453,37539,340591,5875262,1,0,33,2,0.0,0.0
213,453,37539,340966,5881892,1,0,21,1,0.0,0.0
214,453,37539,340976,5882394,1,0,12,1,0.0,0.0
215,453,37539,340914,5880446,1,0,62,4,0.0,0.0
216,453,37539,340914,5880497,1,0,39,2,0.0,0.0
217,453,37539,340755,5876819,1,0,4,1,0.0,0.0
218,453,37539,340967,5882066,1,0,51,5,0.0,0.0
219,453,37539,341174,5887839,1,0,24,1,0.0,0.0
220,453,37539,340905,5879813,1,0,73,5,0.0,0.0
221,453,37539,340923,5880476,1,0,33,2,0.0,0.0
222,453,37539,340923,5880517,1,0,38,2,0.0,0.0
223,453,37539,340951,5881254,1,0,19,1,0.0,0.0
224,453,37539,341010,5883505,1,0,21,2,0.0,0.0
225,453,37539,341010,5883921,1,0,31,3,0.0,0.0
226,453,37539,340926,5880680,1,0,12,1,0.0,0.0
227,453,37539,340954,5881510,1,0,2,1,0.0,0.0
228,453,37539,340954,5881596,1,0,14,1,0.0,0.0
229,453,37539,341161,5887054,1,0,33,2,0.0,0.0
230,453,37539,340835,5877205,1,0,25,2,0.0,0.0
231,453,37539,341055,5883749,1,0,12,2,0.0,0.0
232,453,37539,341055,5883883,1,0,12,2,0.0,0.0
233,453,37539,341055,5884025,1,0,17,2,0.0,0.0
234,453,37539,341055,5884366,1,0,56,4,0.0,0.0
235,453,37539,341055,5884486,1,0,59,4,0.0,0.0
236,453,37539,340927,5880843,1,0,23,2,0.0,0.0
237,453,37539,340955,5881650,1,0,11,2,0.0,0.0
238,453,37539,341078,5886837,1,0,10,1,0.0,0.0
239,453,37539,341078,5895893,2,0,21,2,0.96,0.0
240,453,37539,340788,5876856,1,0,1,1,0.0,0.0
241,453,37539,340788,5877116,1,0,17,1,0.0,0.0
242,453,37539,340270,5866822,1,0,107,4,0.0,0.0
243,453,37539,340270,5869301,2,0,119,5,0.2,0.0
244,453,37539,340270,5869856,2,0,51,2,0.28,0.28
245,453,37539,340978,5882454,1,0,12,2,0.0,0.0
246,453,37539,340978,5885737,1,0,12,2,0.0,0.0
247,453,37539,340979,5882529,1,0,20,1,0.0,0.0
248,453,37539,340873,5878579,1,0,32,4,0.0,0.0
249,453,37539,340873,5881183,1,0,32,4,0.0,0.0
250,453,37539,340934,5880985,1,0,14,2,0.0,0.0
251,453,37539,340934,5881785,1,0,18,2,0.0,0.0
252,453,37539,341155,5886588,1,0,17,1,0.0,0.0
253,453,37539,341155,5895451,2,0,42,1,0.8,0.8
254,453,37539,341155,5895541,2,0,32,1,0.94,0.94
255,453,37539,341163,5887294,1,0,1,1,0.0,0.0
256,453,37539,341163,5887670,1,0,36,3,0.0,0.0
257,453,37539,341163,5887750,1,0,46,5,0.0,0.0
258,453,37539,340837,5877282,1,0,10,1,0.0,0.0
259,453,37539,340837,5878602,1,0,14,2,0.0,0.0
260,453,37539,340837,5881799,1,0,18,2,0.0,0.0
261,453,27181,246354,3655288,1,0,99,5,0.0,0.0
262,453,27181,246354,3655292,1,0,99,5,0.0,0.0
263,453,27181,245867,3640960,1,0,3,1,0.0,0.0
264,453,27181,245867,3640984,1,0,11,3,0.0,0.0
265,453,27181,245867,3641247,1,0,16,6,0.0,0.0
266,453,27181,245867,3644125,2,0,41,6,0.78,0.05
267,453,27181,245867,3644147,2,0,41,6,0.78,0.05
268,453,27181,245867,3644262,2,0,41,7,0.78,0.0
269,453,27181,245867,3645708,2,0,66,8,0.78,0.44
270,453,27181,245867,3645938,2,0,75,8,0.7,0.39
271,453,27181,245867,3647036,2,0,90,8,0.92,0.65
272,453,27181,245867,3647043,2,0,90,8,0.92,0.65
273,453,27181,245867,3647053,2,0,90,6,0.92,0.68
274,453,27181,245867,3647079,2,0,90,6,0.92,0.68
275,453,27181,245867,3647477,2,0,137,8,0.72,0.3
276,453,27181,245867,3647948,2,0,151,9,0.66,0.27
277,453,27181,245867,3648824,2,0,151,9,0.66,0.27
278,453,27181,245867,3652117,2,0,151,9,0.66,0.27
279,453,27181,245867,3652236,2,0,151,9,0.66,0.27
280,453,27181,245951,3649546,1,0,14,1,0.0,0.0
281,453,27181,245951,3649589,1,0,18,1,0.0,0.0
