,id_mission,id_report,id_labdoc,id_trace,n_users,teacher,n_tokens,n_segments,eqc,coec
54,451,36453,324531,5498109,1,0,88,3,0.0,0.0
55,451,36453,324619,5476188,1,0,216,8,0.0,0.0
56,451,36453,324540,5495422,1,0,21,1,0.0,0.0
57,451,36453,324540,5495677,1,0,95,3,0.0,0.0
58,451,36453,324540,5495797,1,0,100,4,0.0,0.0
59,451,36453,324540,5495972,1,0,108,5,0.0,0.0
60,451,36453,324540,5496074,1,0,107,5,0.0,0.0
61,451,36453,324540,5496575,1,0,125,6,0.0,0.0
62,451,36453,324540,5497483,1,0,151,7,0.0,0.0
63,451,36453,324540,5498081,1,0,151,7,0.0,0.0
64,451,36453,324532,5489235,1,0,20,1,0.0,0.0
65,451,36453,324532,5489313,1,0,20,1,0.0,0.0
66,451,36453,324532,5489564,1,0,80,5,0.0,0.0
67,451,36453,324532,5491877,1,0,159,8,0.0,0.0
68,451,36453,324532,5494157,1,0,121,7,0.0,0.0
69,451,36453,324532,5498118,1,0,121,7,0.0,0.0
70,451,36453,324548,5498242,1,0,21,2,0.0,0.0
71,451,36453,324548,5499128,1,0,128,6,0.0,0.0
72,451,36453,324548,5499441,1,0,108,5,0.0,0.0
73,451,36453,324548,5499887,1,0,81,4,0.0,0.0
74,451,36453,324548,5499978,1,0,92,5,0.0,0.0
75,451,35820,323149,5983926,1,0,49,1,0.0,0.0
76,451,35820,323149,5984039,1,0,38,2,0.0,0.0
77,451,35820,323149,5984376,1,0,42,2,0.0,0.0
78,451,35820,323166,5995272,1,0,88,7,0.0,0.0
79,451,35820,323150,5983971,1,0,61,4,0.0,0.0
80,451,35820,323150,5984416,1,0,66,4,0.0,0.0
81,451,35820,323158,5987971,1,0,14,1,0.0,0.0
82,451,35820,323158,5988367,1,0,20,1,0.0,0.0
83,451,35820,323158,5988624,1,0,49,2,0.0,0.0
84,451,35820,323172,5446726,1,0,78,3,0.0,0.0
85,451,35820,323162,5994736,1,0,50,2,0.0,0.0
86,451,35820,323154,5985386,1,0,33,2,0.0,0.0
87,451,35820,323154,5986035,1,0,122,9,0.0,0.0
88,451,35820,323154,5986314,1,0,130,10,0.0,0.0
89,451,35820,323154,5986528,1,0,136,10,0.0,0.0
90,451,35820,323154,5987738,1,0,136,10,0.0,0.0
91,451,35820,323154,5988279,1,0,136,10,0.0,0.0
92,451,35586,319473,5372681,1,0,9,1,0.0,0.0
93,451,35586,319473,5373543,1,0,25,1,0.0,0.0
94,451,35586,319473,5373618,1,0,46,2,0.0,0.0
95,451,35586,319473,5373637,2,0,46,2,0.0,0.0
96,451,35586,319469,5372590,1,0,42,3,0.0,0.0
97,451,35586,319469,5373725,1,0,54,4,0.0,0.0
98,451,35586,319456,5364918,1,0,21,1,0.0,0.0
99,451,35586,319456,5365834,2,0,75,3,0.44,0.43
100,451,35586,319461,5369839,1,0,82,5,0.0,0.0
101,451,35586,319461,5372431,1,0,84,5,0.0,0.0
102,451,35586,319457,5365119,1,0,18,1,0.0,0.0
103,451,35586,319457,5365232,1,0,18,1,0.0,0.0
104,451,35586,319457,5366163,1,0,91,3,0.0,0.0
105,451,35586,319457,5366218,1,0,111,4,0.0,0.0
106,451,35586,319457,5368320,1,0,137,5,0.0,0.0
107,451,35586,319474,5352769,1,0,1,1,0.0,0.0
108,451,35586,319474,5355247,1,0,1,1,0.0,0.0
109,451,35586,319474,5355805,1,0,173,9,0.0,0.0
110,451,35586,319474,5355811,1,0,173,9,0.0,0.0
111,451,35586,319474,5355829,1,0,173,9,0.0,0.0
112,451,35586,319465,5369740,1,0,26,1,0.0,0.0
